video,group,frame,landmarks,Label
video_9.mp4,1,5,"[3.8845e+02 1.2204e+02 9.9391e-01 4.0842e+02 9.0109e+01 9.9690e-01
 3.8847e+02 9.7492e+01 5.2154e-01 4.7622e+02 9.4372e+01 9.8789e-01
 4.0661e+02 1.0838e+02 1.7606e-01 5.5672e+02 2.8149e+02 9.3338e-01
 4.1867e+02 2.5025e+02 9.4798e-01 5.4177e+02 4.8744e+02 6.9329e-01
 3.9092e+02 4.2086e+02 7.3990e-01 3.8707e+02 4.7496e+02 7.2317e-01
 3.0984e+02 4.0586e+02 7.4231e-01 4.7495e+02 5.0355e+02 1.6811e-01
 3.7686e+02 4.8758e+02 1.9520e-01 3.9620e+02 4.5065e+02 1.8812e-02
 3.0328e+02 4.5491e+02 1.9485e-02 4.1895e+02 4.3986e+02 9.2823e-03
 3.5623e+02 4.3811e+02]",
video_9.mp4,1,11,"[3.8715e+02 1.2479e+02 9.9570e-01 4.0672e+02 9.3463e+01 9.9691e-01
 3.8671e+02 1.0156e+02 4.7881e-01 4.7481e+02 9.9790e+01 9.8839e-01
 4.0537e+02 1.1269e+02 1.8230e-01 5.5153e+02 2.8466e+02 9.3632e-01
 4.2042e+02 2.5500e+02 9.5131e-01 5.2868e+02 4.8810e+02 7.1372e-01
 3.9128e+02 4.2971e+02 7.4542e-01 3.7013e+02 4.7430e+02 7.4018e-01
 2.9502e+02 4.3508e+02 7.3849e-01 4.6923e+02 5.0587e+02 1.6868e-01
 3.7402e+02 4.9131e+02 1.9554e-01 3.8650e+02 4.5736e+02 1.8859e-02
 2.8447e+02 4.6115e+02 1.9189e-02 4.0382e+02 4.4645e+02 9.3608e-03
 3.4566e+02 4.4784e+02]",
video_9.mp4,1,17,"[3.8389e+02 1.2935e+02 9.9074e-01 4.0431e+02 9.9847e+01 9.9519e-01
 3.8338e+02 1.0663e+02 5.0390e-01 4.7042e+02 1.0663e+02 9.8334e-01
 4.0030e+02 1.2120e+02 2.1541e-01 5.4011e+02 2.8825e+02 9.1408e-01
 4.1741e+02 2.6251e+02 9.5256e-01 5.1393e+02 4.8473e+02 6.0804e-01
 3.7508e+02 4.3194e+02 7.4967e-01 3.6411e+02 4.7995e+02 6.5082e-01
 2.7660e+02 4.4332e+02 7.2832e-01 4.5232e+02 4.9759e+02 1.6752e-01
 3.6641e+02 4.8191e+02 2.1533e-01 3.4477e+02 4.6112e+02 2.0667e-02
 2.7053e+02 4.6576e+02 2.3564e-02 3.5802e+02 4.4074e+02 9.6479e-03
 3.2152e+02 4.4471e+02]",
video_9.mp4,1,23,"[3.7823e+02 1.3465e+02 9.9450e-01 3.9767e+02 1.0578e+02 9.9636e-01
 3.7727e+02 1.1332e+02 5.4868e-01 4.6394e+02 1.1022e+02 9.8454e-01
 3.9329e+02 1.2527e+02 2.1241e-01 5.3514e+02 2.8943e+02 9.2131e-01
 4.0616e+02 2.6496e+02 9.5485e-01 5.0847e+02 4.8701e+02 6.6497e-01
 3.6765e+02 4.3244e+02 7.7353e-01 3.5683e+02 4.7964e+02 7.1725e-01
 2.7036e+02 4.4533e+02 7.6694e-01 4.4951e+02 5.0446e+02 1.7295e-01
 3.5779e+02 4.8962e+02 2.1903e-01 3.4230e+02 4.6902e+02 2.0002e-02
 2.5610e+02 4.7000e+02 2.2342e-02 3.4906e+02 4.5078e+02 9.3144e-03
 3.1031e+02 4.5409e+02]",
video_9.mp4,1,29,"[3.7031e+02 1.3965e+02 9.9452e-01 3.9040e+02 1.1095e+02 9.9621e-01
 3.6912e+02 1.1840e+02 6.1420e-01 4.5560e+02 1.1733e+02 9.8237e-01
 3.8305e+02 1.3127e+02 2.2216e-01 5.2638e+02 2.9291e+02 9.1899e-01
 3.9785e+02 2.7164e+02 9.5372e-01 5.0417e+02 4.8821e+02 6.3076e-01
 3.6557e+02 4.3802e+02 7.5536e-01 3.5449e+02 4.8231e+02 6.7454e-01
 2.7676e+02 4.5261e+02 7.4109e-01 4.4893e+02 5.0365e+02 1.5992e-01
 3.5822e+02 4.9006e+02 2.0376e-01 3.4102e+02 4.6922e+02 1.9329e-02
 2.5229e+02 4.7155e+02 2.1707e-02 3.4964e+02 4.5326e+02 9.2718e-03
 3.1086e+02 4.5738e+02]",
video_9.mp4,1,35,"[3.6141e+02 1.4652e+02 9.9367e-01 3.8126e+02 1.1771e+02 9.9557e-01
 3.6073e+02 1.2503e+02 5.6549e-01 4.4702e+02 1.2383e+02 9.7991e-01
 3.7626e+02 1.3719e+02 2.1228e-01 5.1859e+02 2.9578e+02 9.1556e-01
 3.9393e+02 2.7926e+02 9.4934e-01 4.9665e+02 4.8921e+02 6.0490e-01
 3.7192e+02 4.4370e+02 7.2398e-01 3.3429e+02 4.8473e+02 6.3706e-01
 2.9182e+02 4.5851e+02 7.0491e-01 4.4926e+02 5.0322e+02 1.4744e-01
 3.6116e+02 4.9148e+02 1.8508e-01 3.4277e+02 4.6585e+02 1.8694e-02
 2.5458e+02 4.7113e+02 2.0616e-02 3.5047e+02 4.5130e+02 9.3868e-03
 3.1453e+02 4.5749e+02]",
video_9.mp4,1,41,"[3.5525e+02 1.5488e+02 9.9424e-01 3.7536e+02 1.2542e+02 9.9586e-01
 3.5457e+02 1.3261e+02 6.0873e-01 4.4108e+02 1.3161e+02 9.7878e-01
 3.6984e+02 1.4435e+02 2.1196e-01 5.1191e+02 2.9770e+02 9.1873e-01
 3.9107e+02 2.8632e+02 9.4628e-01 4.9690e+02 4.8856e+02 6.1998e-01
 3.7118e+02 4.5156e+02 7.0309e-01 3.4225e+02 4.8467e+02 6.4575e-01
 2.9693e+02 4.6142e+02 6.8549e-01 4.5118e+02 5.0222e+02 1.5124e-01
 3.6516e+02 4.9185e+02 1.8163e-01 3.4830e+02 4.6553e+02 1.9833e-02
 2.5880e+02 4.7089e+02 2.0934e-02 3.5700e+02 4.5242e+02 9.9683e-03
 3.2038e+02 4.5837e+02]",
video_9.mp4,1,47,"[3.5095e+02 1.6220e+02 9.9423e-01 3.7121e+02 1.3378e+02 9.9598e-01
 3.5014e+02 1.3974e+02 6.4590e-01 4.3590e+02 1.3947e+02 9.7904e-01
 3.6511e+02 1.5003e+02 2.1719e-01 5.0776e+02 3.0016e+02 9.1478e-01
 3.9001e+02 2.9171e+02 9.4350e-01 4.9881e+02 4.8957e+02 5.9936e-01
 3.7785e+02 4.5465e+02 6.9027e-01 3.5248e+02 4.8497e+02 6.2486e-01
 3.0931e+02 4.6233e+02 6.7226e-01 4.5184e+02 5.0227e+02 1.4581e-01
 3.6710e+02 4.9293e+02 1.7531e-01 3.5331e+02 4.6671e+02 1.9771e-02
 2.6499e+02 4.7207e+02 2.1057e-02 3.6110e+02 4.5336e+02 1.0067e-02
 3.2425e+02 4.5982e+02]",
video_9.mp4,1,53,"[3.4852e+02 1.7026e+02 9.9459e-01 3.6902e+02 1.4100e+02 9.9684e-01
 3.4705e+02 1.4758e+02 6.8442e-01 4.3429e+02 1.4456e+02 9.8598e-01
 3.6187e+02 1.5485e+02 1.9408e-01 5.0864e+02 3.0093e+02 9.3124e-01
 3.9131e+02 2.9569e+02 9.3940e-01 5.0103e+02 4.8932e+02 6.4193e-01
 3.8529e+02 4.5850e+02 6.4347e-01 3.5249e+02 4.8718e+02 6.2516e-01
 3.1248e+02 4.6504e+02 6.0888e-01 4.6224e+02 5.0167e+02 1.4239e-01
 3.7663e+02 4.9346e+02 1.5753e-01 3.6777e+02 4.6399e+02 1.8669e-02
 2.8234e+02 4.6802e+02 1.8098e-02 3.9293e+02 4.5318e+02 1.0017e-02
 3.4617e+02 4.5658e+02]",
video_9.mp4,1,59,"[3.5049e+02 1.7989e+02 9.9369e-01 3.6910e+02 1.4992e+02 9.9645e-01
 3.4766e+02 1.5672e+02 6.5749e-01 4.3442e+02 1.4983e+02 9.8283e-01
 3.6125e+02 1.6360e+02 2.1490e-01 5.0857e+02 3.0586e+02 9.0485e-01
 3.9233e+02 2.9935e+02 9.3896e-01 5.0652e+02 4.9035e+02 5.7784e-01
 3.8694e+02 4.5466e+02 6.8622e-01 3.6189e+02 4.8682e+02 6.1641e-01
 3.1598e+02 4.5976e+02 6.7744e-01 4.5636e+02 5.0257e+02 1.3100e-01
 3.7272e+02 4.9403e+02 1.6109e-01 3.6404e+02 4.6591e+02 1.8111e-02
 2.7921e+02 4.6960e+02 1.9897e-02 3.6632e+02 4.5215e+02 9.6749e-03
 3.2937e+02 4.5743e+02]",
video_9.mp4,2,71,"[3.6517e+02 2.1135e+02 9.9254e-01 3.8297e+02 1.8329e+02 9.9621e-01
 3.5853e+02 1.8580e+02 7.6624e-01 4.4692e+02 1.7147e+02 9.7917e-01
 3.6648e+02 1.7885e+02 2.3502e-01 5.1664e+02 3.1813e+02 8.7247e-01
 3.9765e+02 3.0007e+02 9.4190e-01 5.1459e+02 4.8936e+02 4.6809e-01
 3.5366e+02 4.6186e+02 7.3135e-01 3.8714e+02 4.9258e+02 5.4320e-01
 2.6785e+02 3.8220e+02 7.4992e-01 4.5681e+02 5.0375e+02 1.0524e-01
 3.7222e+02 4.9288e+02 1.5313e-01 3.9085e+02 4.6192e+02 1.5785e-02
 3.0030e+02 4.6043e+02 2.0989e-02 3.7526e+02 4.5291e+02 8.8235e-03
 3.2917e+02 4.5522e+02]",
video_9.mp4,2,77,"[3.7206e+02 2.2092e+02 9.9409e-01 3.9375e+02 1.9571e+02 9.9615e-01
 3.6438e+02 1.9297e+02 9.0281e-01 4.5729e+02 1.8459e+02 9.6494e-01
 3.6690e+02 1.8129e+02 2.8515e-01 5.1975e+02 3.2462e+02 8.7115e-01
 3.9776e+02 2.9606e+02 9.4403e-01 5.1946e+02 4.9060e+02 4.0637e-01
 3.5416e+02 4.4801e+02 7.1145e-01 4.0180e+02 4.9188e+02 4.4559e-01
 2.6999e+02 4.1727e+02 6.9204e-01 4.5499e+02 5.0270e+02 1.0286e-01
 3.6930e+02 4.8847e+02 1.5373e-01 3.8083e+02 4.6099e+02 1.6035e-02
 2.8567e+02 4.6119e+02 2.1882e-02 3.7854e+02 4.5487e+02 9.3034e-03
 3.2545e+02 4.5666e+02]",
video_9.mp4,2,83,"[3.7860e+02 2.2643e+02 9.9564e-01 4.0371e+02 2.0323e+02 9.9716e-01
 3.7096e+02 1.9596e+02 9.6228e-01 4.6402e+02 1.9379e+02 9.6816e-01
 3.7132e+02 1.8156e+02 3.2776e-01 5.2553e+02 3.2615e+02 8.9668e-01
 3.9561e+02 2.9319e+02 9.4411e-01 5.2838e+02 4.8727e+02 4.1378e-01
 3.5747e+02 4.2388e+02 6.7129e-01 4.0538e+02 4.9202e+02 3.7994e-01
 3.0348e+02 4.6547e+02 5.8794e-01 4.6530e+02 4.9902e+02 1.1767e-01
 3.7559e+02 4.8465e+02 1.6452e-01 3.9878e+02 4.6070e+02 1.7699e-02
 3.0430e+02 4.6171e+02 2.2716e-02 4.1360e+02 4.5533e+02 1.0750e-02
 3.5259e+02 4.5798e+02]",
video_9.mp4,2,89,"[3.8365e+02 2.3014e+02 9.9627e-01 4.1043e+02 2.0809e+02 9.9743e-01
 3.7483e+02 1.9895e+02 9.7725e-01 4.6979e+02 1.9850e+02 9.6295e-01
 3.7298e+02 1.8201e+02 3.5886e-01 5.2750e+02 3.2782e+02 8.9133e-01
 3.9596e+02 2.9354e+02 9.4289e-01 5.3403e+02 4.8626e+02 3.8466e-01
 3.5892e+02 4.2778e+02 6.5925e-01 4.1765e+02 4.9165e+02 3.4516e-01
 3.1619e+02 4.7421e+02 5.6750e-01 4.7282e+02 5.0101e+02 1.1146e-01
 3.8185e+02 4.8693e+02 1.5758e-01 4.1793e+02 4.6141e+02 1.7117e-02
 3.1751e+02 4.6271e+02 2.2528e-02 4.2748e+02 4.5731e+02 1.0679e-02
 3.6555e+02 4.6178e+02]",
video_9.mp4,2,95,"[3.8852e+02 2.3274e+02 9.9700e-01 4.1578e+02 2.0947e+02 9.9777e-01
 3.7865e+02 2.0021e+02 9.8322e-01 4.7316e+02 1.9775e+02 9.6115e-01
 3.7519e+02 1.8175e+02 3.7135e-01 5.3031e+02 3.2706e+02 8.8699e-01
 4.0012e+02 2.9072e+02 9.4139e-01 5.4085e+02 4.8580e+02 3.7003e-01
 3.6229e+02 4.2620e+02 6.5732e-01 4.2946e+02 4.8978e+02 3.3228e-01
 3.2129e+02 4.7421e+02 5.6598e-01 4.7554e+02 5.0114e+02 1.1043e-01
 3.8524e+02 4.8661e+02 1.5712e-01 4.2000e+02 4.6066e+02 1.7129e-02
 3.1833e+02 4.6311e+02 2.2796e-02 4.3069e+02 4.5620e+02 1.0754e-02
 3.6805e+02 4.6186e+02]",
video_9.mp4,2,101,"[3.9296e+02 2.3269e+02 9.9717e-01 4.2054e+02 2.0878e+02 9.9788e-01
 3.8211e+02 1.9983e+02 9.8552e-01 4.7638e+02 1.9568e+02 9.6334e-01
 3.7719e+02 1.8088e+02 3.6773e-01 5.3262e+02 3.2366e+02 9.0079e-01
 4.0435e+02 2.8676e+02 9.4234e-01 5.4623e+02 4.8468e+02 4.4606e-01
 3.6458e+02 4.2377e+02 6.7743e-01 4.3793e+02 4.9336e+02 4.1323e-01
 3.2493e+02 4.7196e+02 6.0226e-01 4.7860e+02 5.0101e+02 1.2777e-01
 3.8983e+02 4.8610e+02 1.7094e-01 4.2049e+02 4.6342e+02 1.8358e-02
 3.1608e+02 4.6535e+02 2.2969e-02 4.3310e+02 4.5648e+02 1.0914e-02
 3.6810e+02 4.6138e+02]",
video_9.mp4,2,107,"[3.9774e+02 2.2934e+02 9.9701e-01 4.2433e+02 2.0506e+02 9.9785e-01
 3.8615e+02 1.9742e+02 9.8490e-01 4.7928e+02 1.9127e+02 9.6944e-01
 3.7972e+02 1.7876e+02 3.6492e-01 5.3644e+02 3.2000e+02 9.0328e-01
 4.0787e+02 2.8310e+02 9.4260e-01 5.5015e+02 4.8517e+02 4.6197e-01
 3.6892e+02 4.1642e+02 6.8245e-01 4.2888e+02 4.9313e+02 4.3040e-01
 3.3178e+02 4.6944e+02 6.1151e-01 4.8321e+02 5.0101e+02 1.3143e-01
 3.9409e+02 4.8575e+02 1.7418e-01 4.2364e+02 4.6375e+02 1.8165e-02
 3.1696e+02 4.6581e+02 2.2467e-02 4.3532e+02 4.5597e+02 1.0706e-02
 3.6828e+02 4.6008e+02]",
video_9.mp4,2,113,"[4.0134e+02 2.2431e+02 9.9709e-01 4.2778e+02 1.9965e+02 9.9784e-01
 3.9023e+02 1.9216e+02 9.8406e-01 4.8383e+02 1.8595e+02 9.7032e-01
 3.8396e+02 1.7342e+02 3.2230e-01 5.4054e+02 3.1276e+02 9.2588e-01
 4.1116e+02 2.7732e+02 9.4619e-01 5.5629e+02 4.8679e+02 6.1710e-01
 3.7160e+02 4.0941e+02 7.1977e-01 4.0886e+02 4.9067e+02 6.0105e-01
 3.3518e+02 4.5992e+02 6.7697e-01 4.8995e+02 5.0368e+02 1.7542e-01
 4.0004e+02 4.8707e+02 2.0996e-01 4.1895e+02 4.7168e+02 2.1137e-02
 3.0800e+02 4.7101e+02 2.3149e-02 4.3238e+02 4.5897e+02 1.1077e-02
 3.6523e+02 4.5954e+02]",
video_9.mp4,2,119,"[4.0545e+02 2.1653e+02 9.9763e-01 4.3178e+02 1.9143e+02 9.9811e-01
 3.9419e+02 1.8434e+02 9.8677e-01 4.8838e+02 1.7726e+02 9.7242e-01
 3.8759e+02 1.6627e+02 3.0907e-01 5.4547e+02 3.0548e+02 9.3293e-01
 4.1339e+02 2.7160e+02 9.4672e-01 5.6729e+02 4.8677e+02 6.7772e-01
 3.7438e+02 4.0362e+02 7.3570e-01 4.1545e+02 4.8794e+02 6.7289e-01
 3.4000e+02 4.5541e+02 7.0787e-01 4.9660e+02 5.0457e+02 1.9250e-01
 4.0387e+02 4.8811e+02 2.2085e-01 4.2996e+02 4.7368e+02 2.1070e-02
 3.1648e+02 4.7167e+02 2.2168e-02 4.4083e+02 4.5788e+02 1.0750e-02
 3.7120e+02 4.5641e+02]",
video_9.mp4,2,125,"[4.0921e+02 2.0888e+02 9.9774e-01 4.3528e+02 1.8367e+02 9.9815e-01
 3.9826e+02 1.7690e+02 9.8620e-01 4.9227e+02 1.7007e+02 9.7217e-01
 3.9211e+02 1.5965e+02 2.8855e-01 5.4979e+02 2.9843e+02 9.3928e-01
 4.1815e+02 2.6314e+02 9.4854e-01 5.7220e+02 4.8495e+02 7.3976e-01
 3.7948e+02 3.9694e+02 7.6484e-01 4.1757e+02 4.8307e+02 7.4560e-01
 3.4311e+02 4.5037e+02 7.5034e-01 5.0045e+02 5.0483e+02 2.2896e-01
 4.0630e+02 4.8737e+02 2.5423e-01 4.3332e+02 4.7792e+02 2.3145e-02
 3.1791e+02 4.7527e+02 2.3512e-02 4.4411e+02 4.5835e+02 1.0978e-02
 3.7287e+02 4.5556e+02]",
video_9.mp4,3,137,"[4.1849e+02 1.9016e+02 9.9750e-01 4.4493e+02 1.6570e+02 9.9829e-01
 4.0724e+02 1.5893e+02 9.8502e-01 5.0149e+02 1.5430e+02 9.7706e-01
 4.0052e+02 1.4257e+02 2.8354e-01 5.6015e+02 2.8341e+02 9.5175e-01
 4.2422e+02 2.5124e+02 9.4760e-01 5.8370e+02 4.7738e+02 7.8173e-01
 3.8591e+02 3.8711e+02 7.4703e-01 4.3827e+02 4.7514e+02 7.5838e-01
 3.4947e+02 4.3788e+02 7.1751e-01 5.1001e+02 5.0495e+02 2.6827e-01
 4.0964e+02 4.8914e+02 2.7708e-01 4.5967e+02 4.7561e+02 2.5885e-02
 3.3641e+02 4.6927e+02 2.4187e-02 4.8007e+02 4.5986e+02 1.1960e-02
 3.9864e+02 4.5200e+02]",
video_9.mp4,3,143,"[4.2195e+02 1.8188e+02 9.9752e-01 4.4874e+02 1.5755e+02 9.9816e-01
 4.1094e+02 1.5033e+02 9.8494e-01 5.0545e+02 1.4555e+02 9.7621e-01
 4.0414e+02 1.3335e+02 2.8506e-01 5.6460e+02 2.7694e+02 9.5297e-01
 4.2564e+02 2.4455e+02 9.4894e-01 5.8926e+02 4.7488e+02 7.9166e-01
 3.8764e+02 3.8028e+02 7.5830e-01 4.4329e+02 4.7157e+02 7.7324e-01
 3.5785e+02 4.2898e+02 7.3553e-01 5.1458e+02 5.0466e+02 2.8295e-01
 4.1182e+02 4.8865e+02 2.9179e-01 4.6676e+02 4.7564e+02 2.7267e-02
 3.3886e+02 4.6747e+02 2.5538e-02 4.8573e+02 4.6049e+02 1.2260e-02
 4.0334e+02 4.5178e+02]",
video_9.mp4,3,149,"[4.2517e+02 1.7618e+02 9.9772e-01 4.5187e+02 1.5086e+02 9.9821e-01
 4.1424e+02 1.4435e+02 9.8524e-01 5.0864e+02 1.3958e+02 9.7722e-01
 4.0726e+02 1.2836e+02 2.8343e-01 5.6939e+02 2.7227e+02 9.5334e-01
 4.2761e+02 2.4101e+02 9.5033e-01 5.9244e+02 4.7298e+02 7.9935e-01
 3.8861e+02 3.7640e+02 7.6910e-01 4.4595e+02 4.6533e+02 7.8727e-01
 3.5981e+02 4.2421e+02 7.5070e-01 5.1639e+02 5.0452e+02 2.9207e-01
 4.1157e+02 4.8873e+02 3.0238e-01 4.6969e+02 4.7501e+02 2.7795e-02
 3.3830e+02 4.6673e+02 2.6158e-02 4.8708e+02 4.5947e+02 1.2338e-02
 4.0127e+02 4.5124e+02]",
video_9.mp4,3,155,"[4.2702e+02 1.7040e+02 9.9794e-01 4.5469e+02 1.4464e+02 9.9822e-01
 4.1580e+02 1.3755e+02 9.8665e-01 5.1057e+02 1.3395e+02 9.7434e-01
 4.0845e+02 1.2157e+02 2.8577e-01 5.7262e+02 2.6802e+02 9.5313e-01
 4.3104e+02 2.3562e+02 9.5044e-01 5.9572e+02 4.7114e+02 7.9837e-01
 3.9173e+02 3.7329e+02 7.6976e-01 4.4913e+02 4.5939e+02 7.8918e-01
 3.6051e+02 4.2182e+02 7.5356e-01 5.1983e+02 5.0367e+02 2.9256e-01
 4.1557e+02 4.8738e+02 3.0348e-01 4.7467e+02 4.7401e+02 2.8085e-02
 3.4597e+02 4.6555e+02 2.6614e-02 4.9045e+02 4.5867e+02 1.2423e-02
 4.0572e+02 4.5104e+02]",
video_9.mp4,3,161,"[4.2922e+02 1.6490e+02 9.9796e-01 4.5622e+02 1.3944e+02 9.9819e-01
 4.1775e+02 1.3309e+02 9.8689e-01 5.1200e+02 1.2830e+02 9.7645e-01
 4.1020e+02 1.1767e+02 2.8527e-01 5.7542e+02 2.6338e+02 9.5393e-01
 4.3163e+02 2.3282e+02 9.5213e-01 5.9757e+02 4.6598e+02 8.0652e-01
 3.9431e+02 3.6972e+02 7.8045e-01 4.5306e+02 4.5457e+02 7.9922e-01
 3.6193e+02 4.1807e+02 7.6498e-01 5.2314e+02 5.0201e+02 3.0724e-01
 4.1792e+02 4.8631e+02 3.1958e-01 4.7649e+02 4.7378e+02 2.9075e-02
 3.4539e+02 4.6553e+02 2.7619e-02 4.9311e+02 4.5769e+02 1.2642e-02
 4.0787e+02 4.5036e+02]",
video_9.mp4,3,167,"[4.3021e+02 1.6029e+02 9.9799e-01 4.5759e+02 1.3522e+02 9.9811e-01
 4.1903e+02 1.2826e+02 9.8669e-01 5.1306e+02 1.2467e+02 9.7429e-01
 4.1159e+02 1.1251e+02 2.8288e-01 5.7721e+02 2.5930e+02 9.5480e-01
 4.3383e+02 2.2796e+02 9.5274e-01 5.9884e+02 4.6383e+02 8.1392e-01
 3.9586e+02 3.6558e+02 7.8693e-01 4.5633e+02 4.4978e+02 8.0847e-01
 3.6237e+02 4.1566e+02 7.7272e-01 5.2248e+02 5.0111e+02 3.1883e-01
 4.1747e+02 4.8488e+02 3.3072e-01 4.7529e+02 4.7332e+02 2.9948e-02
 3.4746e+02 4.6536e+02 2.8435e-02 4.9340e+02 4.5677e+02 1.2860e-02
 4.0994e+02 4.4959e+02]",
video_9.mp4,3,173,"[4.3193e+02 1.5557e+02 9.9816e-01 4.5940e+02 1.2968e+02 9.9823e-01
 4.2074e+02 1.2319e+02 9.8678e-01 5.1574e+02 1.1888e+02 9.7590e-01
 4.1373e+02 1.0826e+02 2.7567e-01 5.7974e+02 2.5454e+02 9.5625e-01
 4.3560e+02 2.2509e+02 9.5421e-01 5.9961e+02 4.6174e+02 8.2639e-01
 3.9881e+02 3.6328e+02 7.9784e-01 4.5684e+02 4.4574e+02 8.2314e-01
 3.6510e+02 4.1244e+02 7.8548e-01 5.2415e+02 5.0071e+02 3.4733e-01
 4.1905e+02 4.8407e+02 3.5916e-01 4.7049e+02 4.7665e+02 3.2790e-02
 3.4098e+02 4.6884e+02 3.0836e-02 4.9554e+02 4.5858e+02 1.3450e-02
 4.0992e+02 4.5145e+02]",
video_9.mp4,3,179,"[4.3164e+02 1.4901e+02 9.9792e-01 4.5867e+02 1.2424e+02 9.9794e-01
 4.2153e+02 1.1787e+02 9.8311e-01 5.1730e+02 1.1375e+02 9.7543e-01
 4.1618e+02 1.0294e+02 2.5184e-01 5.8184e+02 2.5078e+02 9.5561e-01
 4.3982e+02 2.2018e+02 9.5489e-01 5.9978e+02 4.5957e+02 8.2966e-01
 3.9804e+02 3.5942e+02 8.0262e-01 4.5833e+02 4.4243e+02 8.2839e-01
 3.4698e+02 4.1176e+02 7.8716e-01 5.2130e+02 5.0125e+02 3.4589e-01
 4.1685e+02 4.8407e+02 3.6089e-01 4.6369e+02 4.7679e+02 3.1614e-02
 3.3638e+02 4.6896e+02 2.9748e-02 4.9173e+02 4.5746e+02 1.3021e-02
 4.0669e+02 4.5001e+02]",
video_9.mp4,3,185,"[4.3102e+02 1.4553e+02 9.9795e-01 4.5722e+02 1.2063e+02 9.9796e-01
 4.2100e+02 1.1525e+02 9.8218e-01 5.1636e+02 1.1007e+02 9.7729e-01
 4.1611e+02 1.0169e+02 2.4618e-01 5.8266e+02 2.4879e+02 9.5652e-01
 4.4094e+02 2.1753e+02 9.5457e-01 6.0086e+02 4.5874e+02 8.3364e-01
 3.9850e+02 3.5738e+02 8.0234e-01 4.6004e+02 4.4062e+02 8.3153e-01
 3.5065e+02 4.0910e+02 7.8740e-01 5.2046e+02 5.0046e+02 3.5403e-01
 4.1589e+02 4.8283e+02 3.6640e-01 4.6180e+02 4.7564e+02 3.2710e-02
 3.3410e+02 4.6759e+02 3.0480e-02 4.9212e+02 4.5778e+02 1.3334e-02
 4.0667e+02 4.5041e+02]",
video_9.mp4,3,191,"[4.3032e+02 1.4362e+02 9.9808e-01 4.5677e+02 1.1886e+02 9.9806e-01
 4.2027e+02 1.1312e+02 9.8358e-01 5.1539e+02 1.0834e+02 9.7727e-01
 4.1520e+02 9.8815e+01 2.5081e-01 5.8213e+02 2.4695e+02 9.5706e-01
 4.3906e+02 2.1653e+02 9.5477e-01 6.0089e+02 4.5762e+02 8.3457e-01
 3.9724e+02 3.5670e+02 8.0261e-01 4.5995e+02 4.3961e+02 8.3176e-01
 3.5206e+02 4.1057e+02 7.8743e-01 5.1997e+02 4.9965e+02 3.5676e-01
 4.1463e+02 4.8230e+02 3.6824e-01 4.6398e+02 4.7520e+02 3.2966e-02
 3.3410e+02 4.6723e+02 3.0703e-02 4.9352e+02 4.5759e+02 1.3439e-02
 4.0682e+02 4.5041e+02]",
video_9.mp4,4,203,"[4.2751e+02 1.4148e+02 9.9818e-01 4.5441e+02 1.1565e+02 9.9817e-01
 4.1753e+02 1.0988e+02 9.8359e-01 5.1294e+02 1.0593e+02 9.7780e-01
 4.1257e+02 9.6341e+01 2.4992e-01 5.7989e+02 2.4425e+02 9.5742e-01
 4.3546e+02 2.1544e+02 9.5435e-01 6.0013e+02 4.5696e+02 8.3568e-01
 3.9520e+02 3.5772e+02 7.9924e-01 4.5809e+02 4.3829e+02 8.3226e-01
 3.4898e+02 4.0600e+02 7.8503e-01 5.1943e+02 4.9985e+02 3.5656e-01
 4.1338e+02 4.8306e+02 3.6594e-01 4.6558e+02 4.7569e+02 3.2855e-02
 3.3728e+02 4.6751e+02 3.0416e-02 4.9506e+02 4.5756e+02 1.3427e-02
 4.0831e+02 4.4981e+02]",
video_9.mp4,4,209,"[4.2530e+02 1.3988e+02 9.9818e-01 4.5225e+02 1.1344e+02 9.9815e-01
 4.1521e+02 1.0812e+02 9.8330e-01 5.1176e+02 1.0345e+02 9.7812e-01
 4.1039e+02 9.4815e+01 2.4841e-01 5.7773e+02 2.4238e+02 9.5755e-01
 4.3308e+02 2.1452e+02 9.5427e-01 5.9786e+02 4.5557e+02 8.3646e-01
 3.9326e+02 3.5676e+02 7.9940e-01 4.5652e+02 4.3835e+02 8.3220e-01
 3.4584e+02 4.0477e+02 7.8514e-01 5.1770e+02 4.9957e+02 3.5845e-01
 4.1145e+02 4.8330e+02 3.6739e-01 4.6699e+02 4.7548e+02 3.2974e-02
 3.3936e+02 4.6710e+02 3.0533e-02 4.9615e+02 4.5742e+02 1.3491e-02
 4.0845e+02 4.4942e+02]",
