video,group,frame,landmarks
video10.mp4,27,161,"[          0           0      278.44      256.45      448.93      455.07     0.94528       390.8       67.02      0.9926      422.41      54.052     0.97736      380.67      43.217     0.90792      455.22      80.939     0.90711      360.29      53.644     0.48126      433.63      207.95     0.95286      364.52
      148.68     0.97108      282.27      345.39     0.89233      273.81      252.53     0.91575      336.58      150.07       0.889      160.65      319.05     0.88743      377.47      447.53     0.86296      322.87      401.45     0.88801      213.04      447.99     0.50266      178.65      412.04     0.50232
      225.25      467.61     0.17687      226.04      463.74     0.17624]"
video10.mp4,28,167,"[          0           0      275.91      255.77      438.46         455     0.93468      382.75      61.149      0.9899       414.7      50.554     0.97861      375.51      38.361     0.85064      448.49      79.995     0.95573      359.04      51.829     0.47099      425.26      208.67     0.95502      354.02
      145.53     0.97042      267.89      332.93     0.89526      267.49      254.34     0.91146      325.57         140     0.88753      160.48      314.85     0.87909      365.67      442.82     0.87493      314.45      392.24     0.89454      177.45      449.07     0.55694      162.56      395.36     0.54627
      188.11      465.92     0.20751      189.55      464.97     0.20418]"
video10.mp4,29,173,"[          0           0      294.48      255.93      410.67      454.87     0.93487      384.96      62.756     0.99307      415.58      51.412     0.98379      379.24      39.962     0.89926      451.47      79.008     0.94701      363.89      48.931     0.46401      417.04      210.15     0.95531      365.99
      149.17     0.97124      274.33      353.78     0.88894      277.72      250.52     0.91058      305.57      160.02     0.87996      170.66      311.58     0.87908      361.04      448.94     0.86438      328.68      399.27     0.88731      176.81      428.69     0.55949      170.23      377.06     0.54919
      182.98      473.86     0.20919      186.78      464.67      0.2057]"
video10.mp4,30,179,"[          0           0      301.08       251.9      399.09      461.12     0.94381      388.88      50.568     0.96957      414.84      40.399     0.90483       384.3      33.828     0.48549       451.3      68.062     0.80755      366.73      45.255     0.24308      412.09      193.08     0.96425      382.56
       155.5     0.97601      283.65      350.97     0.94389      288.05      229.73     0.93892      286.79      157.66     0.95091      188.56      283.91     0.93473      361.21      440.57     0.87092      331.25       401.4     0.88991      174.78      415.36     0.58028      199.22      341.98     0.53116
      179.04      471.11     0.15302      191.09      438.33     0.15468]"
video10.mp4,31,185,"[          0           0      305.61      252.97      392.64      460.86     0.94657      391.11      41.004     0.95143      416.35      29.449     0.75776      385.28      26.649     0.40441      455.02      57.087     0.49981      365.31      40.932     0.20081      412.99      179.71     0.95241      386.31
      142.21     0.96815      307.94      356.06     0.94967      291.07      221.14     0.93875      276.09       178.4     0.95338      193.95      269.65     0.93229      366.74      425.59     0.89947      346.34      386.78     0.91505      171.48      401.15       0.723       200.7      331.03     0.66796
       197.5      498.53     0.26604      232.88      447.73     0.26496]"
video10.mp4,32,191,"[          0           0      306.59      253.46      381.46      462.29     0.94366       396.5      41.765     0.94217      420.15      29.709     0.70925      389.49      27.834     0.38796      456.33      54.408     0.43137      368.72      39.817     0.21364      424.91      170.47     0.95357      388.27
      137.75     0.96959      348.26      355.68     0.95805      294.43      212.12     0.94462      289.06      184.57     0.96536      197.36      263.78     0.94124      375.28       418.7     0.91383      345.54      377.01     0.92795      170.88      401.18     0.76721      200.04       325.1     0.71601
       196.9      497.68     0.30095       233.5      444.99     0.30091]"
video10.mp4,34,203,"[          0           0      310.49      252.29       375.5      455.77     0.92582      417.15      50.665     0.97178       437.3      38.026     0.88938      407.41      34.051     0.84893       467.4       53.01     0.53593      382.93      51.348     0.36562      455.93      176.31     0.93197      375.38
      141.06     0.96754       437.4      350.19     0.93755      283.87      217.23     0.95709      373.12       193.5     0.95846      194.37      259.48     0.95382      379.92      413.99     0.90099       323.9      371.06     0.92816      188.86      418.48     0.72153      183.19      337.44      0.7234
      191.38      489.45     0.21309      221.72      453.46     0.24207]"
video10.mp4,35,209,"[          0           0      307.07      252.61      369.36      455.53     0.93006      407.24      49.677     0.97055      428.17      36.482     0.86716      397.66      32.403     0.82208      460.15      50.251     0.48415      375.46      48.403     0.34906      450.06      175.13     0.93283      373.66
      138.94     0.96659      428.49       353.7     0.93745      284.04      219.13     0.95505      368.34      187.09     0.95867      191.97      262.97     0.95165      379.55      416.63     0.89656      325.94      373.94     0.92445       188.2      416.65      0.7116      187.82      337.36     0.71104
      192.22      490.08     0.20656      214.75      456.34     0.23252]"
video10.mp4,36,215,"[          0           0       303.5      252.26      365.34      456.87      0.9329      396.75      46.495     0.95593      418.11      33.658     0.79508      386.78      29.529     0.73832      449.49      50.153      0.4006      365.42       46.44     0.32337      439.59      176.99     0.93836      370.89
      141.79     0.96601       401.6       356.8     0.94467      281.68      220.42     0.95472      355.04      171.56     0.95907      189.24      264.27     0.94773       372.5      429.02     0.89517       321.6      386.82     0.92045      182.77      419.43     0.65687      179.06      346.41     0.64652
      197.82      479.92     0.18273      215.89      452.05      0.1986]"
video10.mp4,37,221,"[          0           0      303.33      252.62      371.78      456.55     0.94335      398.99      48.861      0.9631      421.74      35.861     0.81736      389.86      30.765     0.74371      453.83       53.08     0.43302       367.6      44.222     0.33907      440.79       177.9     0.94781      375.35
      143.88     0.97178      375.74       349.8     0.94693      280.11      219.89     0.95623      354.27      165.17     0.96012      187.48      264.21     0.95003      373.32      432.19     0.90196      323.88      390.98      0.9259      175.52      420.95     0.66941      185.78      347.42     0.65823
      194.67      480.32     0.18993      215.69      454.29     0.20717]"
video10.mp4,38,227,"[          0           0      304.08      253.21      377.03       456.1     0.94766      401.46      51.155       0.974      425.74      38.295     0.84869      393.13      31.075      0.7984      457.08      56.686     0.45924      370.09      39.956      0.3848      440.41      177.25     0.96177      378.95
      139.88     0.97879      368.38      352.98      0.9537      282.55      217.22     0.95792      356.33      161.57     0.96509      187.76      266.24     0.95328      377.29         432     0.91704      331.68       388.5     0.93613      170.06      422.69     0.74156      191.33       344.6     0.72442
      195.95      483.47     0.25028      214.24      455.11     0.26903]"
video8.mp4,1,5,"[          0           0      233.44      251.35      458.48      457.76     0.95966      331.85      50.524     0.96649      351.29      34.337     0.84606      332.43      32.387     0.17609      413.81      44.123     0.75709      347.09      47.377    0.041819      411.17      224.26     0.96389       367.2
      135.66     0.96956      261.28      364.59     0.96787      260.58      212.97     0.94196      106.62      320.03     0.97553      137.95      230.74     0.94901      249.67      446.58     0.87471      216.36      379.16     0.89134      69.286      452.49     0.38049      51.336      377.27     0.32484
      160.46      447.48    0.070027      123.32      443.75     0.06268]"
video8.mp4,2,11,"[          0           0       233.6      251.36         446      457.51     0.95757      321.42      87.496     0.98684      341.55      71.116     0.95111       322.6      66.886     0.46914      402.13      81.492     0.81891      339.86      78.185    0.059357      396.58      256.55     0.97573      361.47
      171.89     0.97665      259.01      395.64     0.95904      259.45      244.32     0.92951      113.57      347.54      0.9663      142.03      261.22     0.93884      260.19      458.92     0.80642      237.74      403.12     0.82666      95.925      441.27     0.26398      97.145      387.34     0.21751
      129.12      465.84    0.046513      121.16       448.2    0.040298]"
video8.mp4,3,17,"[          0           0      235.06      252.38      436.22      457.39     0.95792      319.36      108.93     0.98812       336.9      90.245     0.96622      318.34      87.615     0.53206      399.22      93.262     0.85655       336.7      94.194    0.067558      396.41      264.23     0.97807       357.6
      182.29     0.97921      262.49      402.96     0.95739      261.39      254.06     0.93226      117.01      357.36     0.96458      147.12       270.1     0.94024      265.99      454.84     0.83851      238.55      400.33     0.85731       124.3      445.53     0.38213      96.421      392.43     0.33053
      125.72      469.66    0.076624      112.88      458.43    0.067162]"
video8.mp4,4,23,"[          0           0      237.34      252.05      433.36      458.33     0.96021      320.06         108     0.98777      337.24      89.913     0.96503      319.39      86.866      0.5421      397.61      93.244     0.85189       339.4      94.285    0.065022      397.04      262.59     0.97754       358.1
      181.91     0.97882      264.13      399.91     0.95777      261.75      253.39     0.93109      121.75      353.78     0.96511      150.61      270.15     0.93907       266.1         456     0.83381       237.9      402.31     0.85251      124.05      444.39     0.35376      97.019      393.47     0.30306
      134.08      468.39     0.06828      118.88      458.19    0.059437]"
video8.mp4,5,29,"[          0           0       238.5      251.89       433.1      459.28     0.96182       321.6      107.61     0.98809      339.38      89.703      0.9646      321.45      86.156     0.56389      399.51      94.354     0.84273      341.42      93.142    0.065339      398.68      260.49      0.9772      358.93
      180.99     0.97914      266.42       397.7     0.95884      262.17       254.4     0.93297      122.68      352.94      0.9665      150.45      271.43     0.94059      269.64      454.02     0.84236      237.49      400.44     0.86115       130.2      455.44     0.34151      91.564       406.8     0.29333
      146.18      463.54    0.061812      123.89      458.16    0.053429]"
video8.mp4,6,35,"[          0           0       239.6      252.08      434.89      459.14     0.96178      323.97      111.16     0.99067      342.46      92.819      0.9735      323.24       89.01     0.65703      402.14      97.384      0.8615      341.47      96.213     0.06759      398.63      259.84     0.97756      358.24
      183.32     0.97959      267.82      397.01      0.9588      261.53      259.06     0.93329      121.26         358     0.96518      150.87      276.41     0.93991      272.92      457.31     0.83792      243.97      404.81      0.8569      127.83      455.73     0.33512      102.98      400.46     0.28721
      128.77      470.36    0.060349      114.84      461.29     0.05322]"
video8.mp4,7,41,"[          0           0       238.5       252.2      435.32      459.38     0.96052      324.99      114.51     0.99143      344.21      95.718     0.97581      324.05      91.618     0.70166      403.85      100.39     0.85797      340.77      98.412    0.072772      397.79      264.37     0.97746      356.99
      186.87     0.98019      265.57      399.53      0.9554      261.79      262.97     0.93338       119.7       361.7     0.96182      149.27      280.75     0.93924      273.41      457.55     0.83235      245.46      406.86     0.85433      136.43      444.78     0.36762      111.35      393.07     0.32381
      122.52      471.19    0.074271      109.03      464.36    0.066392]"
video8.mp4,8,47,"[          0           0      236.43      252.35      434.42      459.12      0.9612      322.58      120.92     0.98946      340.56      101.87     0.97105      322.22      97.736     0.63915      400.98      104.52     0.85139      341.25      105.27    0.067994      394.61      270.22     0.97566      355.98
      192.29     0.97796      263.23      402.28     0.95287       263.9      266.95     0.92841       116.1      366.05     0.96014      149.73      286.25     0.93555       270.5      459.29     0.80526      243.15      409.38     0.82902      130.07      455.81       0.281      110.64      404.34     0.24328
      129.01      468.96    0.048599      110.01      463.92    0.043152]"
video8.mp4,9,53,"[          0           0       234.7       252.7      431.38      457.97     0.96115      320.97       125.4      0.9875      338.63      105.91     0.96802      320.86       102.3     0.59608      400.29      107.67     0.85877      339.43      109.56    0.063476      393.72      272.46     0.97323      354.57
      196.11     0.97555      262.28      405.02     0.94853      262.27      271.63     0.92237      114.88      369.25      0.9572      148.34      289.53     0.93088      267.24      463.61     0.75862      239.96       413.6     0.78655      115.24      464.84     0.18829      109.08      410.51     0.16025
      137.79      464.29    0.030489       119.1      453.39    0.027307]"
video8.mp4,10,59,"[          0           0      234.62       252.9      430.42      457.36     0.95945      320.23      126.35     0.98695       337.8      107.01     0.96821      320.32      103.58     0.59328      399.35      109.14     0.86484       338.7      110.67    0.064805      392.06       273.9     0.97277      354.46
      198.38     0.97542      261.49      406.35     0.94576       261.6      273.06     0.92127      115.02      370.71     0.95488      148.13      290.69      0.9299      266.26       463.8     0.74697      239.92      414.56     0.77763      114.15      465.48     0.17774      109.79      411.95     0.15261
       136.3       463.9    0.028817         119      452.72    0.026017]"
video8.mp4,12,71,"[          0           0      234.66         253      426.58      456.64     0.95776      319.92      132.49     0.98661      337.89      113.23     0.97092      320.28       109.4     0.59802       399.4      115.48     0.87838      339.08      115.73    0.062583      392.53       279.1     0.96959      354.34
      203.02     0.97303      263.24      411.64     0.93678      262.06      277.25     0.91414      114.95      375.99     0.94845      146.94      293.19     0.92446      265.03      467.25     0.69126      237.38      419.42     0.73014      111.96      468.09     0.12659      110.12      419.14     0.11022
       145.6      459.41    0.021337      127.62      446.38    0.019442]"
video8.mp4,13,77,"[          0           0      234.25      252.83      425.92      457.03     0.95499      319.03       134.3     0.98731      337.28      115.13       0.974      319.21      111.28     0.60925      399.64      116.99     0.88809      337.08      115.74    0.064352      392.96      280.34     0.97042      354.35
      202.79     0.97409      263.08      414.66      0.9361       262.7      277.52     0.91616      114.63      377.93     0.94724      146.16      294.18     0.92521       266.3      466.92      0.7014       238.4      418.17       0.742      112.84      466.32     0.14057      108.84      417.44     0.12383
      140.25      461.15    0.023583      123.35      449.09    0.021621]"
video8.mp4,14,83,"[          0           0      233.51      252.55      426.77      457.13     0.95436      318.55      135.74     0.98695      336.54      116.61     0.97353      318.78      112.76     0.60059      398.78      118.13     0.88805      337.06      117.08    0.063064      393.19      279.85     0.96922      354.27
      203.36     0.97333      262.69      415.95     0.93363      262.79      278.62     0.91506      113.26      379.92     0.94544      146.77      294.84     0.92438      267.38      468.82     0.68057      237.92      420.86     0.72485      114.35       469.8     0.11919      108.55      422.59     0.10583
      147.95      458.69    0.020224      127.65      446.44    0.018628]"
video8.mp4,15,89,"[          0           0      231.74      254.22      426.64      460.91     0.95191      316.32      137.63     0.99322      334.06       115.8     0.99572      318.72      113.24     0.36194      395.31      122.97     0.98426       338.3      113.73     0.20036      396.09      278.38     0.94692       349.4
      205.65     0.96086      258.49      423.79     0.87099      256.42      286.19     0.87544      113.04      380.87     0.88521      141.06      300.29      0.8709      255.61      482.42     0.59659      228.34      438.11     0.64277      95.528      461.13     0.11523       100.5      428.82      0.1098
      154.69      465.89    0.032602      121.48      463.71    0.031245]"
video8.mp4,16,95,"[          0           0      230.91      254.34      430.53      460.89     0.95256         317       133.1     0.99611      337.65      110.15     0.99739      318.63      107.85     0.57099      399.52      120.89     0.98519      332.44      112.03     0.21133      391.84      277.92     0.94497      346.22
      206.98     0.95982      256.12       423.1      0.8636      254.37      285.68     0.86941      110.39      381.19      0.8796      138.75      300.06     0.86631       253.4      482.97     0.56402       225.6      441.02     0.61183       101.5      462.09    0.098609      101.91      433.62    0.094454
      170.05      459.87    0.029375      128.21      456.54    0.028203]"
video8.mp4,17,101,"[          0           0      229.29      254.24      428.04      460.77      0.9509      341.44      124.65      0.9993       369.4      99.242     0.99859      332.33      96.279     0.99053      417.89      113.35     0.94104      322.48      104.16     0.32447      391.43      270.58     0.94747      342.62
      202.49     0.96396       256.2      420.29     0.85523      248.64      288.49     0.87129      109.04      379.16     0.86226      137.02      299.58     0.85823      253.78      482.73     0.60306      222.83      440.54      0.6513      101.59      457.52     0.12364      101.31      427.81     0.12046
       154.5      462.87    0.036613      118.72      461.36    0.035419]"
video8.mp4,18,107,"[          0           0      229.69      254.24      430.12       460.8     0.95153      342.45      122.53     0.99931      371.57      97.828     0.99861      334.15      93.529     0.99083      419.52      114.58     0.94106      323.77      102.75     0.32703      390.51      271.65     0.94718      342.49
       202.7      0.9637      255.11      419.76     0.85386      249.65      288.01     0.86978       109.1      378.91     0.86101      137.02      299.14     0.85692       252.2      482.01     0.59865      222.84      439.48     0.64646      99.906      453.86     0.12543      101.44      422.56       0.122
      151.16      462.85    0.037589      119.28      460.75    0.036353]"
video8.mp4,19,113,"[          0           0      229.28      254.22      430.89      460.63     0.95159      341.09       122.8     0.99927      370.33      98.893     0.99859      333.49      93.864     0.98977      418.83      115.55     0.94335      323.79      101.66      0.3324      390.47      273.45     0.95021      342.75
      202.16     0.96551      255.48      419.68     0.86214       250.4      287.32     0.87593      109.44      378.29     0.86709      137.55      298.12     0.86211      252.92       479.7     0.64324      223.73      435.16     0.68736      103.31      451.56      0.1579      104.81      417.41     0.15324
      144.11      467.35    0.045394      114.52      467.48     0.04389]"
video8.mp4,20,119,"[          0           0      231.99      254.55      438.24      460.05     0.95276      331.25      122.67     0.99899      360.83      101.11     0.99872      329.79      93.423     0.96781      415.78      120.16     0.97079      327.07      99.102     0.27532      390.39      273.16     0.94934      343.49
      201.69     0.96384      256.23       419.4     0.86553      250.46      286.51     0.87314      108.63      377.84      0.8737      137.31      297.03     0.86309      252.19      479.99     0.61575      224.25      435.34     0.65925      101.59      455.32      0.1327      101.53      421.64     0.12683
      154.35      464.96    0.038627      118.86      461.45    0.037006]"
video8.mp4,21,125,"[          0           0      235.58       254.4      447.61      459.94     0.95264      319.23      120.72     0.99606      342.73       102.4     0.99743      324.58       96.31     0.61023      401.74      123.16     0.98841      340.36      103.73     0.22603      391.71      277.53      0.9519      344.28
      200.26     0.96397       254.1      417.52     0.87911      249.65      283.11     0.88015      108.17       376.5     0.88738      137.07      294.85      0.8724      253.01      477.56      0.6431      225.43      431.62       0.682      103.51       455.8     0.14601      101.74      420.18     0.13731
      143.88      469.98    0.040053      111.47       468.1    0.037968]"
video8.mp4,23,137,"[          0           0      234.94      254.75      453.69       459.7     0.95176      317.78       113.7      0.9953      341.87      96.923     0.99735      324.69      90.344     0.52497      401.52      121.58     0.99123      343.98       100.5     0.22164      389.93      273.15     0.95413      344.54
      196.66     0.96575      253.61      414.59     0.88939      249.55      281.17     0.88876      107.49      371.36     0.89609      134.87      290.82     0.88057      254.06      473.19     0.69452      228.26      425.95     0.72973      104.27      453.05      0.1912       104.6      414.16     0.17938
      132.35      475.01    0.050251      106.56      474.39    0.047604]"
video8.mp4,24,143,"[          0           0      236.77      254.53       463.5       459.6     0.95155      320.87      113.12     0.99543      345.79      96.515     0.99744      328.57      88.914     0.53481      406.83      121.96     0.99154      346.76      99.102     0.22597      391.02      275.93     0.95455      344.08
      195.13     0.96624      251.95      414.43     0.89084       248.1      279.37     0.89027      105.12      370.71     0.89718      131.64      289.31     0.88198      253.77      473.74     0.71205      226.66      425.07     0.74569      107.33      453.03     0.21105       105.9      413.52     0.19832
      131.28      476.37    0.055068      104.04      478.17    0.052133]"
video8.mp4,25,149,"[          0           0      236.01      254.53      467.04      459.83     0.95172      320.98      112.78       0.995      344.73        94.8     0.99723       328.3      88.432     0.48755      406.34      117.93     0.99191      347.74       98.03     0.21793      392.18      276.58     0.95331      345.84
      193.83     0.96522      249.71      416.66     0.88793       248.8      276.01     0.88783      102.61      371.01     0.89567      129.09      288.19     0.88047      252.23      473.97     0.69596      226.31      425.29      0.7317       103.1      452.02     0.19676      102.89      413.49     0.18479
      128.24      475.71    0.051515      103.88       476.3    0.048726]"
video8.mp4,26,155,"[          0           0      234.13      254.67      466.11      459.57     0.95255      318.57       113.6     0.99454      340.66      94.234     0.99706      324.51      89.702     0.46016      402.06       113.7     0.99229      344.39      98.148      0.2086      393.07      275.82     0.95177       345.3
      190.96     0.96375      248.17      415.53     0.88533      248.06       271.3     0.88607      100.93      369.83     0.89491      127.59      285.37      0.8803      249.25      473.24      0.6739      223.36      424.38     0.71192       99.19       445.9     0.17931      99.838      408.93     0.16878
      127.72      472.72    0.048208      105.71      472.21    0.045648]"
video8.mp4,27,161,"[          0           0      232.71      254.77      460.87      459.75     0.95227      320.07      110.15     0.99509      341.12      88.873     0.99702      324.27      85.534     0.50667      402.49      103.08     0.99074      342.23      91.668     0.20435      394.13       266.1     0.95438      346.92
      181.82     0.96587         251      407.43     0.89927      248.12      261.84     0.89777      100.42      362.24     0.90725      129.94      276.87     0.89151      251.07      467.55     0.75417      222.78      414.48     0.78591      94.163      457.58     0.25441      91.375      411.16     0.23928
      141.58      479.72    0.064482      113.31      480.28    0.061181]"
video8.mp4,28,167,"[          0           0      236.13      251.35      450.02      458.94     0.95428      326.29      93.343     0.98826      345.69      75.759     0.95764      325.88      71.805      0.5605      405.08       82.36     0.81001      342.55       82.23    0.065723      398.16      246.96     0.97736      355.59
      170.46     0.97934      261.66      380.89     0.96413      256.22      248.36     0.93656      113.07      343.24     0.96931      140.91      263.21     0.94134      260.13      451.72     0.85914      227.08      397.76     0.87335      120.42      441.23     0.37696      84.435      388.68     0.31877
      145.06       458.7    0.074917      111.29      451.58     0.06362]"
video8.mp4,29,173,"[          0           0      238.58      252.38      435.43      456.99     0.95903      327.96       77.65     0.98399      345.64      61.593     0.93005      328.25      58.341     0.43266      400.65       68.42     0.76546      344.49      70.469    0.056262       401.1       230.2     0.97498      357.98
      156.69     0.97797      268.08      365.95     0.96703      261.27      234.14     0.93911      119.61      325.37     0.97274      146.96       249.6     0.94367         255      448.59     0.87727      222.03      388.99     0.89059      80.499      451.98     0.41153      75.213      373.56     0.35218
      157.76      453.48    0.081176      125.75      444.73    0.074072]"
video8.mp4,30,179,"[          0           0      242.33      252.34      423.54      456.52     0.96279      329.65      70.002     0.97249      346.84      54.347     0.87807      330.48      51.364     0.28525      402.62      60.944     0.71716      347.36      64.228    0.053299      404.08      219.91     0.97339      360.14
      149.76     0.97687      271.16      350.25     0.96952       262.5      225.74     0.93904      123.76      313.19     0.97532      153.95       240.3     0.94445      257.53      438.93     0.89731      223.16      377.28     0.90722      75.017      448.02       0.489      69.047      364.48     0.42017
      164.63      450.04     0.10079      129.76       445.3    0.091553]"
video8.mp4,31,185,"[          0           0      243.33       252.2      413.85      456.07     0.96405      328.32      63.958      0.9637      345.26      48.761     0.83253      328.98      46.222     0.22544      399.61      56.258     0.66695      344.84      59.696    0.053718      400.81      213.86     0.97308      359.41
      145.92     0.97631       271.7      344.28      0.9712      264.61       221.5     0.93974      129.32      303.44     0.97692      156.93      234.68     0.94538      256.85      432.47      0.9091      224.13      368.42     0.91663      77.564      453.48     0.54786      70.359      352.18     0.47586
      171.32      447.97     0.12082       134.4      442.09     0.11303]"
video8.mp4,32,191,"[          0           0      243.41      252.36      407.41      455.25     0.96323      327.54       65.48     0.95735      343.74      50.141     0.80866      327.82      47.883     0.21024      396.77      56.159     0.64089       342.4      59.955    0.055493      399.22      209.21     0.97302       357.6
      143.96     0.97612      272.42      337.75     0.97171      262.89      219.08     0.93989      132.47       297.4     0.97724      157.75      231.55      0.9455      257.67      428.59     0.91194      225.48      365.74     0.91838      82.256      460.45     0.52609       75.83      356.52     0.45422
      177.14      447.72     0.10563      140.52      441.73    0.099786]"
video8.mp4,34,203,"[          0           0      243.94       252.8      403.46       455.1     0.96039      327.45      61.534     0.95817      343.52      46.281     0.82015      327.85      44.447     0.21482      396.43      52.812      0.6719      342.82      56.404    0.053377      398.12      202.92     0.97156      357.84
      139.74     0.97502      273.07      329.99     0.97205      263.18      215.12     0.93905      134.03      291.93     0.97748      158.37      228.58     0.94451      257.02      419.52     0.91577      226.91      357.41     0.92165      79.317      455.44     0.54589      75.241      351.19     0.47145
      180.98      446.57       0.111       139.3       441.8     0.10438]"
video8.mp4,35,209,"[          0           0      243.72      252.78      402.71      455.19     0.96043         327      62.397     0.95878      343.02      47.026     0.82131      327.18      45.251     0.21871      395.78      53.275     0.66838       342.2       57.26    0.054504      397.73      202.63     0.97204      357.18
      139.81     0.97539      273.35      329.76     0.97231      262.97      215.65     0.93931      134.01      292.53     0.97764      158.51      229.08     0.94459      257.18      418.78     0.91769      226.58      356.76     0.92339      79.133      456.91     0.55185      74.383       353.2     0.47762
      183.93      445.67     0.11286      143.54      441.75     0.10618]"
video8.mp4,36,215,"[          0           0      244.12      252.83      403.32      454.98     0.96128      327.38      64.697     0.95927      343.64      49.414     0.82022      327.74      47.183     0.21842      397.14      55.362     0.65835      342.44      59.031    0.054959      397.94      205.66     0.97255      356.86
      142.15     0.97578      273.49      332.76     0.97199       262.7      218.26     0.93927      134.58      295.55     0.97741      158.26      231.06     0.94453      255.91      423.18     0.91755      224.16      360.62     0.92323      79.294      463.91     0.54121      73.051      359.77     0.46798
      182.63      447.72     0.10741      142.43      442.83     0.10123]"
video8.mp4,37,221,"[          0           0      244.01      252.61      406.01      455.75     0.96101      327.61      64.593     0.95892         344      49.279     0.81545       328.1      46.951     0.21197      397.76      55.486     0.64947      342.63      59.446    0.055177      397.41      207.68     0.97275      356.98
      143.68     0.97606      272.65      336.54     0.97201      263.51      221.59     0.93944      134.16      298.29     0.97752      158.21      233.66     0.94475       257.7      426.41     0.91363      225.27      364.63     0.91987       81.73      464.71     0.51534      68.679      366.42     0.44077
      186.56      447.21     0.10013      145.39      442.61    0.092602]"
video8.mp4,38,227,"[          0           0      245.44      252.39       410.2      456.24     0.95941      329.39      63.207      0.9587       346.1      47.803     0.81258       329.8      45.679     0.21587      400.53      54.379     0.64306      345.09      59.417    0.054293      396.84       210.4     0.97237      357.68
      144.57     0.97592      272.14      339.47     0.97137      262.95      222.03     0.93926      133.26      300.31     0.97712      158.19      234.59     0.94507       256.4      429.01     0.90948      224.27      367.12     0.91644      81.492      465.16     0.49473      70.296      368.91     0.42273
      183.86      447.74    0.094028      143.99      443.41    0.086959]"
video8.mp4,39,233,"[          0           0      247.94      251.92      413.45      457.21     0.95503       332.8      64.147     0.97329      350.93      48.658      0.8735      333.11      46.251     0.33662      405.93      56.396     0.68013      346.92      60.779    0.059377      397.66      215.57     0.97367      357.06
      148.48     0.97747       272.5      343.24     0.97029      261.55      226.61     0.93888      132.75      302.21     0.97636      158.15      235.96     0.94546      256.09      430.97     0.90788      223.34      368.81     0.91504      83.888      459.25     0.52564      76.597      360.86     0.45569
      177.64      447.73     0.11107      141.24      441.69     0.10393]"
video8.mp4,40,239,"[          0           0      250.12      251.32      417.27      457.31     0.95247      335.42        67.8      0.9763       353.4      51.857     0.89012       335.7      49.134      0.3862      407.79      58.571     0.69319      349.28      61.782    0.062331      398.86      225.09     0.97415      359.29
      149.92       0.978      269.67      351.75     0.96785      262.63      229.08     0.93795      132.25      304.73     0.97488      159.13      238.47     0.94571      254.44      435.43      0.9033      221.83      371.58     0.91176      85.858      457.82     0.53694      80.089      360.82     0.47352
      175.59      445.24     0.12349      147.46      439.56     0.11711]"
video8.mp4,41,245,"[          0           0      250.44      251.95      417.46       456.8     0.94732      337.27      70.843     0.97318       353.9      54.503     0.87699      337.23        52.5     0.37555      406.72      59.532     0.66818      353.05      64.864    0.061204      402.49      227.07     0.97359      362.19
      152.25     0.97773      268.64       353.4     0.96653      263.82      232.79     0.93718      129.87      306.84     0.97366      159.59      240.12     0.94485      255.52      438.09     0.89754      223.23      375.51     0.90727      82.559      455.02       0.518      80.431      362.64     0.45592
      173.26      449.38     0.11466      144.54      442.99     0.10815]"
video8.mp4,42,251,"[          0           0      251.01      251.67       419.5       457.7     0.94718      337.77      72.083     0.97689      354.75       55.62     0.89183      337.88      53.537     0.42134      408.01      61.064     0.67473      352.74      66.527    0.063197      402.36      227.58       0.974      360.43
      154.41     0.97819      269.53      352.88     0.96644      262.71      234.65     0.93783      130.12      308.64      0.9734      159.31      241.17      0.9452      254.96      438.48     0.89796      221.53       376.7     0.90757      84.271      452.81     0.52621      80.266      360.05     0.46468
      171.06      448.23     0.12127      142.63      441.66     0.11456]"
video8.mp4,43,257,"[          0           0      249.79      251.48      417.99      458.31     0.95211      337.29      73.586     0.98009      354.54       57.25     0.90905      337.51      55.122     0.45704      407.98      63.197     0.70269      351.62       67.24    0.065038         402      226.09     0.97451      360.16
      155.67     0.97874      270.61      352.17     0.96685      262.63      235.26     0.93855      129.29      309.15     0.97362      159.92      241.42     0.94553      255.71      438.18     0.89968      221.51      377.36     0.90919      86.034       452.9     0.53228      80.361      359.96     0.47093
      170.44      448.38     0.12335      142.59      441.95     0.11677]"
video8.mp4,45,269,"[          0           0      248.32      251.73      418.94      458.29     0.95283      335.57      77.757     0.98405      353.19       61.22     0.92756      334.99      59.027      0.5255      407.09      66.485      0.7171      348.47      70.097    0.065157      401.07      227.14     0.97494      358.97
      156.88     0.97887      269.49      353.07     0.96684      261.83      235.63     0.93866      127.12      311.44     0.97341      159.67      243.04     0.94531       253.5      438.92     0.89956      219.38       377.7     0.90896      82.407      453.85     0.52812      78.369      361.52     0.46686
      166.63      448.87     0.12021      137.82      442.19     0.11367]"
video8.mp4,46,275,"[          0           0       244.4      251.75       419.3      458.44      0.9597       333.3       77.12     0.98241      350.68      61.135     0.92057      333.08      58.683     0.48066      403.88      67.227     0.71933      347.84      70.534    0.063564      400.42      224.85     0.97475      355.64
      156.51     0.97867      268.03       349.4      0.9674       260.2      234.24     0.93954      126.03      311.34      0.9733      156.45      241.79     0.94464      251.28      439.69      0.8998      216.45      378.61     0.90907      82.148      453.81      0.5208      81.778      357.64     0.46067
      163.18      449.76     0.11533      133.85      442.31     0.11043]"
